Date,Close
2002-05-26,-0.034386245501799
2002-06-02,-0.0351966873706
2002-06-09,-0.081545064377682
2002-06-16,-0.060747663551402
2002-06-23,-0.16169154228856
2002-06-30,0.051632047477745
2002-07-07,0.057562076749436
2002-07-14,-0.065635005336179
2002-07-21,-0.14563106796117
2002-07-28,-0.04144385026738
2002-08-04,0.007670850767085
2002-08-11,0.038062283737024
2002-08-18,0.054
2002-08-25,-0.0050600885515497
2002-09-01,-0.062301335028608
2002-09-08,-0.025084745762712
2002-09-15,-0.014603616133519
2002-09-22,0.04940014114326
2002-09-29,-0.010087424344317
2002-10-06,-0.046875
2002-10-13,0.034212401995723
2002-10-20,-0.01171605789111
2002-10-27,0.075313807531381
2002-11-03,0.060959792477302
2002-11-10,-0.031784841075795
2002-11-17,0.0069444444444444
2002-11-24,0.0037617554858936
2002-12-01,-0.031855090568395
2002-12-08,-0.035483870967742
2002-12-15,-0.010702341137124
2002-12-22,-0.04394861392833
2002-12-29,-0.0056577086280057
2003-01-05,0.059743954480797
2003-01-12,-0.012080536912752
2003-01-19,-0.042119565217391
2003-01-26,-0.021276595744681
2003-02-02,0.040579710144927
2003-02-09,-0.014623955431755
2003-02-16,0.036749116607774
2003-02-23,0.022494887525562
2003-03-02,0.00066666666666665
2003-03-09,-0.031978680879414
2003-03-16,0.017205781142464
2003-03-23,0.0148849797023
2003-03-30,-0.028666666666667
2003-04-06,-0.010981468771448
2003-04-13,-0.083969465648855
2003-04-20,-0.0060606060606061
2003-04-27,0.017530487804878
2003-05-04,0.082397003745318
2003-05-11,0.26643598615917
2003-05-18,0.027322404371585
2003-05-25,-0.025531914893617
2003-06-01,-0.020196506550218
2003-06-08,-0.044568245125348
2003-06-15,0.015743440233236
2003-06-22,0.10218140068886
2003-06-29,-0.024479166666667
2003-07-06,0.0213561131874
2003-07-13,0.037637219027705
2003-07-20,0.05088161209068
2003-07-27,0.032598274209012
2003-08-03,-0.037604456824512
2003-08-10,-0.052580800771828
2003-08-17,0.0035641547861507
2003-08-24,0.059360730593607
2003-08-31,0.082854406130268
2003-09-07,-0.0048651039363113
2003-09-14,0.026666666666667
2003-09-21,-0.022510822510823
2003-09-28,-0.0837023914969
2003-10-05,0.048332527791203
2003-10-12,0.09174734900876
2003-10-19,-0.039273648648649
2003-10-26,-0.0065934065934065
2003-11-02,0.01283185840708
2003-11-09,-0.017038007863696
2003-11-16,-0.046222222222222
2003-11-23,-0.054986020503262
2003-11-30,0.031065088757396
2003-12-07,-0.0028694404591104
2003-12-14,0.0019184652278177
2003-12-21,-0.056965055050263
2003-12-28,0.054822335025381
2004-01-04,0.024061597690087
2004-01-11,0.080827067669173
2004-01-18,-0.012173913043478
2004-01-25,-0.0070422535211268
2004-02-01,0.0
2004-02-08,0.0066489361702129
2004-02-15,0.012769704975782
2004-02-22,-0.026086956521739
2004-02-29,0.067857142857143
2004-03-07,0.11789297658863
2004-03-14,0.030665669409125
2004-03-21,-0.061683599419448
2004-03-28,0.045630317092034
2004-04-04,0.017011834319527
2004-04-11,0.0010909090909091
2004-04-18,0.059934616781693
2004-04-25,-0.050719671007539
2004-05-02,-0.069314079422383
2004-05-09,0.034522885958107
2004-05-16,0.014623172103487
2004-05-23,0.0018477457501848
2004-05-30,0.035042419771302
2004-06-06,0.025659301496793
2004-06-13,0.068102849200834
2004-06-20,0.070592062459336
2004-06-27,0.024004861744151
2004-07-04,-0.077744807121662
2004-07-11,-0.033783783783784
2004-07-18,0.072261072261072
2004-07-25,-0.046583850931677
2004-08-01,0.05342019543974
2004-08-08,-0.079158936301794
2004-08-15,0.035594358629953
2004-08-22,-0.0012970168612192
2004-08-29,0.11525974025974
2004-09-05,0.025618631732169
2004-09-12,0.018166335509509
2004-09-19,0.035405631446892
2004-09-26,0.0040387722132471
2004-10-03,0.037007240547064
2004-10-10,0.010085337470908
2004-10-17,0.16487455197133
2004-10-24,0.041978021978022
2004-10-31,0.10525205652816
2004-11-07,0.044274809160305
2004-11-14,0.014254385964912
2004-11-21,-0.0059459459459459
2004-11-28,0.1700199383723
2004-12-05,-0.028969790859799
2004-12-12,0.03940650925335
2004-12-19,-0.0024558710667692
2004-12-26,-0.015079242960455
2005-01-02,0.0060927980003125
2005-01-09,0.075310559006211
2005-01-16,0.013718411552347
2005-01-23,0.004131054131054
2005-01-30,0.049510568875018
2005-02-06,0.065693430656934
2005-02-13,0.030060882800609
2005-02-20,0.068957024996922
2005-02-27,0.02511231424951
2005-03-06,-0.51893471176537
2005-03-13,-0.059331931791637
2005-03-20,0.066799106034269
2005-03-27,-0.010707635009311
2005-04-03,-0.037882352941176
2005-04-10,0.069699192956713
2005-04-17,-0.19181527206219
2005-04-24,0.0042432814710042
2005-05-01,0.015774647887324
2005-05-08,0.032723239046034
2005-05-15,-0.066326530612245
2005-05-22,0.079953983318953
2005-05-29,0.080159786950733
2005-06-05,-0.057199211045365
2005-06-12,-0.063546025104602
2005-06-19,0.069812901424183
2005-06-26,-0.01435656486557
2005-07-03,-0.033368644067797
2005-07-10,0.047945205479452
2005-07-17,0.086274509803921
2005-07-24,0.058965102286402
2005-07-31,-0.030681818181818
2005-08-07,0.0079718640093787
2005-08-14,0.072342405210514
2005-08-21,-0.0058568329718005
2005-08-28,-0.0019637791839406
2005-09-04,0.010494097070398
2005-09-11,0.11012548680225
2005-09-18,-0.0019489378288833
2005-09-25,0.038859597734817
2005-10-02,0.0077067669172932
2005-10-09,-0.043088975937325
2005-10-16,0.052631578947368
2005-10-23,0.030740740740741
2005-10-30,-0.021379805964786
2005-11-06,0.1226363135671
2005-11-13,0.0063777596075225
2005-11-20,0.049073773155671
2005-11-27,0.074039653035936
2005-12-04,0.047447360830689
2005-12-11,0.023406305934187
2005-12-18,-0.043320328265841
2005-12-25,0.03150049219519
2006-01-01,-0.019904567143831
2006-01-08,0.061343719571568
2006-01-15,0.12175622542595
2006-01-22,-0.11099427503213
2006-01-29,-0.053357865685373
2006-02-05,-0.0024989587671804
2006-02-12,-0.063187195546277
2006-02-19,0.044272767790819
2006-02-26,0.016645326504481
2006-03-05,-0.052336971732438
2006-03-12,-0.066893089190786
2006-03-19,0.023263174552936
2006-03-26,-0.072687905969688
2006-04-02,0.04603068712475
2006-04-09,0.11272321428571
2006-04-16,-0.047571285284425
2006-04-23,0.0085752971265234
2006-04-30,0.049970167064439
2006-05-07,0.021309845148459
2006-05-14,-0.058283488663235
2006-05-21,-0.04711964549483
2006-05-28,-0.014881413734305
2006-06-04,-0.029740361919748
2006-06-11,-0.039247486214726
2006-06-18,-0.028359216745442
2006-06-25,0.022063933287005
2006-07-02,-0.026517083120857
2006-07-09,-0.032652348524533
2006-07-16,-0.085379061371841
2006-07-23,0.198342214328
2006-07-30,0.080204216073781
2006-08-06,0.041317273974691
2006-08-13,-0.068081991215227
2006-08-20,0.066928515318146
2006-08-27,0.012369312325136
2006-09-03,-0.0053818181818182
2006-09-10,0.060544018718924
2006-09-17,0.021787093215665
2006-09-24,-0.014844804318488
2006-10-01,0.054520547945206
2006-10-08,-0.035853468433359
2006-10-15,0.010778765831312
2006-10-22,0.065715809117569
2006-10-29,0.0057535959974984
2006-11-05,-0.026364879990051
2006-11-12,0.061693702899476
2006-11-19,0.032844080846968
2006-11-26,0.067326732673267
2006-12-03,-0.0033831714503984
2006-12-10,-0.033508541392904
2006-12-17,-0.0061182868796738
2006-12-24,-0.062927496580027
2006-12-31,0.032116788321168
2007-01-07,0.0024752475247524
2007-01-14,0.11252204585538
2007-01-21,-0.064679771718453
2007-01-28,-0.035254237288136
2007-02-04,-0.0073787772312016
2007-02-11,-0.017463126843658
2007-02-18,0.018734238020896
2007-02-25,0.049982317576329
2007-03-04,-0.041091276524082
2007-03-11,0.029973071068962
2007-03-18,0.018415368875753
2007-03-25,0.043866502957919
2007-04-01,-0.0065226689478186
2007-04-08,0.019050694220213
2007-04-15,-0.046894803548796
2007-04-22,0.0080895390070922
2007-04-29,0.098384082664615
2007-05-06,0.0089071257005605
2007-05-13,0.078662831068346
2007-05-20,0.011771197351481
2007-05-27,0.032721323395746
2007-06-03,0.042070058088365
2007-06-10,0.051435810810811
2007-06-17,-0.03205076712989
2007-06-24,0.020746887966805
2007-07-01,-0.0078048780487804
2007-07-08,0.084070796460177
2007-07-15,0.041043083900227
2007-07-22,0.043708705438176
2007-07-29,0.000695652173913
2007-08-05,-0.083420229405631
2007-08-12,-0.051952976867653
2007-08-19,-0.02352
2007-08-26,0.10847124365066
2007-09-02,0.02350332594235
2007-09-09,-0.048454650491045
2007-09-16,0.053426424831145
2007-09-23,0.038469850875297
2007-09-30,0.064654873395768
2007-10-07,0.051997132990161
2007-10-14,0.035924434809539
2007-10-21,0.018953662182362
2007-10-28,0.083792982044361
2007-11-04,0.017162966973471
2007-11-11,-0.11976366636504
2007-11-18,0.0061679869383805
2007-11-25,0.030951379289621
2007-12-02,0.062259531304652
2007-12-09,0.066293491384041
2007-12-16,-0.020123520329388
2007-12-23,0.018488365985609
2007-12-30,0.030529627146614
2008-01-06,-0.098984136516039
2008-01-13,-0.040877534018328
2008-01-20,-0.065608894550929
2008-01-27,-0.19428606841844
2008-02-03,0.028767017921698
2008-02-10,-0.061831775700935
2008-02-17,-0.0067739878865158
2008-02-24,-0.041482789055605
2008-03-02,0.046542775824544
2008-03-09,-0.022156454967205
2008-03-16,0.035664621676892
2008-03-23,0.052602480056868
2008-03-30,0.073084715239739
2008-04-06,0.07041465631774
2008-04-13,-0.038803240135877
2008-04-20,0.094467853744733
2008-04-27,0.05396174863388
2008-05-04,0.066046073175043
2008-05-11,0.013872001768542
2008-05-18,0.022730989370401
2008-05-25,-0.034377998081228
2008-06-01,0.041839156593255
2008-06-08,-0.016476821192053
2008-06-15,-0.071482439129498
2008-06-22,0.016824273365435
2008-06-29,-0.029554401780111
2008-07-06,0.00017637721206421
2008-07-13,0.014460380907595
2008-07-20,-0.043052497392514
2008-07-27,-0.018346957311535
2008-08-03,-0.033678756476684
2008-08-10,0.082280097025405
2008-08-17,0.036508404600413
2008-08-24,0.0059747354045748
2008-08-31,-0.041065671135245
2008-09-07,-0.055152480386952
2008-09-14,-0.070171057560245
2008-09-21,-0.053914327917282
2008-09-28,-0.089915548931942
2008-10-05,-0.24305988771054
2008-10-12,-0.0027814978881219
2008-10-19,0.0061983471074381
2008-10-26,-0.01047227926078
2008-11-02,0.11631043785018
2008-11-09,-0.08690398735942
2008-11-16,-0.0814332247557
2008-11-23,-0.08488475177305
2008-11-30,0.12218454831678
2008-12-07,0.014352001726557
2008-12-14,0.045425531914894
2008-12-21,-0.084155897018419
2008-12-28,-0.046555555555556
2009-01-04,0.057569047896516
2009-01-11,-0.0018732782369146
2009-01-18,-0.091079708544933
2009-01-25,0.073241831653103
2009-02-01,0.020031688546854
2009-02-08,0.10640186397426
2009-02-15,-0.0056157240272764
2009-02-22,-0.080274304154901
2009-03-01,-0.020723684210526
2009-03-08,-0.044899787257866
2009-03-15,0.12461899179367
2009-03-22,0.0590013551548
2009-03-29,0.051776749680087
2009-04-05,0.085540477304633
2009-04-12,0.030864729718079
2009-04-19,0.032198712051518
2009-04-26,0.0038891589693729
2009-05-03,0.026957223567393
2009-05-10,0.015325369380698
2009-05-17,-0.052403436798514
2009-05-24,0.00065348799215813
2009-05-31,0.10865306122449
2009-06-07,0.065238200427067
2009-06-14,-0.0532245800788
2009-06-21,0.018325180696503
2009-06-28,0.021221680527674
2009-07-05,-0.016989609660208
2009-07-12,-0.010712755320668
2009-07-19,0.095509673693329
2009-07-26,0.054299835255354
2009-08-02,0.021251328208013
2009-08-09,0.012975090274803
2009-08-16,0.007673252371458
2009-08-23,0.014630051564936
2009-08-30,0.0049048575818462
2009-09-06,0.0015289620699794
2009-09-13,0.010862544771299
2009-09-20,0.074697955390335
2009-09-27,-0.014322775916117
2009-10-04,0.013872895761364
2009-10-11,0.030124391563007
2009-10-18,-0.01270541292592
2009-10-25,0.084498803509705
2009-11-01,-0.075708541727959
2009-11-08,0.030981432360743
2009-11-15,0.05202222908305
2009-11-22,-0.022157006603081
2009-11-29,0.0033513405362146
2009-12-06,-0.036243082905429
2009-12-13,0.0069832402234637
2009-12-20,0.0039040427389943
2009-12-27,0.069641303791639
2010-01-03,0.0080845771144278
2010-01-10,0.005931761021212
2010-01-17,-0.028540428342296
2010-01-24,-0.039722235711164
2010-01-31,-0.028773704171934
2010-02-07,0.017702801207956
2010-02-14,0.025171390565845
2010-02-21,0.0064377682403433
2010-02-28,0.014627857390787
2010-03-07,0.070032254911543
2010-03-14,0.034939483900434
2010-03-21,-0.019196822594881
2010-03-28,0.038920134983127
2010-04-04,0.021957557384149
2010-04-11,0.02466415222274
2010-04-18,0.023201952107201
2010-04-25,0.094704931285368
2010-05-02,-0.03596351955101
2010-05-09,-0.096633344823624
2010-05-16,0.076146866785381
2010-05-23,-0.045307698368923
2010-05-30,0.060085836909871
2010-06-06,-0.0035814388041108
2010-06-13,-0.0095718080950149
2010-06-20,0.081101337225356
2010-06-27,-0.026890940270734
2010-07-04,-0.074090738657668
2010-07-11,0.051348505709889
2010-07-18,-0.037439334411833
2010-07-25,0.040176070428171
2010-08-01,-0.010348541971224
2010-08-08,0.011039844509232
2010-08-15,-0.042254604175478
2010-08-22,0.002167804094741
2010-08-29,-0.032126261817016
2010-09-05,0.070979223574207
2010-09-12,0.017930981180199
2010-09-19,0.045404502486618
2010-09-26,0.061553546137923
2010-10-03,-0.033524904214559
2010-10-10,0.040882061446977
2010-10-17,0.070289386880675
2010-10-24,-0.023098430450531
2010-10-31,-0.021107750349628
2010-11-07,0.053658050368795
2010-11-14,-0.028694856998707
2010-11-21,-0.0042203681459597
2010-11-28,0.026961823101751
2010-12-05,0.0077460317460317
2010-12-12,0.0098286290322581
2010-12-19,0.00015597704017972
2010-12-26,0.0093259723651789
2011-01-02,-0.0032138442521632
2011-01-09,0.04203869047619
2011-01-16,0.036772581220993
2011-01-23,-0.062442607897153
2011-01-30,0.028709598432909
2011-02-06,0.030943171675097
2011-02-13,0.02987012987013
2011-02-20,-0.017626453692028
2011-02-27,-0.0068461889548151
2011-03-06,0.034007352941176
2011-03-13,-0.02225
2011-03-20,-0.06056990255405
2011-03-27,0.063114283122146
2011-04-03,-0.019855492973773
2011-04-10,-0.027571395402833
2011-04-17,-0.022682504626037
2011-04-24,0.070970500213767
2011-05-01,-0.0016253207869974
2011-05-08,-0.009910604632565
2011-05-15,-0.017769572491779
2011-05-22,-0.015506607929515
2011-05-29,0.0065330230893145
2011-06-05,0.017871432381968
2011-06-12,-0.051071511763336
2011-06-19,-0.017305922061982
2011-06-26,0.019015799662774
2011-07-03,0.051815535468056
2011-07-10,0.047922857309328
2011-07-17,0.014483889800117
2011-07-24,0.077770470240053
2011-07-31,-0.0071700991609458
2011-08-07,-0.043177627535341
2011-08-14,0.0090198597505487
2011-08-21,-0.055598291731876
2011-08-28,0.077381119568576
2011-09-04,-0.024844882423484
2011-09-11,0.0091698970725839
2011-09-18,0.060983363356999
2011-09-25,0.0094881398252185
2011-10-02,-0.056838980954737
2011-10-09,-0.030210846533096
2011-10-16,0.14115738236885
2011-10-23,-0.069028436018957
2011-10-30,0.03074808460814
2011-11-06,-0.01163106556365
2011-11-13,-0.03902658404957
2011-11-20,-0.025167697987624
2011-11-27,-0.030324851976316
2011-12-04,0.071870616387491
2011-12-11,0.010059019758789
2011-12-18,-0.03201056856867
2011-12-25,0.058553356779172
2012-01-01,0.0041405300870256
2012-01-08,0.042962962962963
2012-01-15,-0.0061316287878787
2012-01-22,0.0011671946833091
2012-01-29,0.064192243635498
2012-02-05,0.027723126453228
2012-02-12,0.073398886181692
2012-02-19,0.017632037615014
2012-02-26,0.040408667250856
2012-03-04,0.043586455083172
2012-03-11,-1.8342565758082e-05
2012-03-18,0.074105324944513
2012-03-25,0.017897091722595
2012-04-01,0.005871990604815
2012-04-08,0.056926027854224
2012-04-15,-0.04489647771746
2012-04-22,-0.053285527815872
2012-04-29,0.052392753673776
2012-05-06,-0.062603648424544
2012-05-13,0.0025829279080054
2012-05-20,-0.064106862416404
2012-05-27,0.060164410422716
2012-06-03,-0.0023119742481637
2012-06-10,0.034456942191483
2012-06-17,-0.01066652881169
2012-06-24,0.013881873443297
2012-07-01,0.0032640439786978
2012-07-08,0.037465753424658
2012-07-15,-0.0015019475803789
2012-07-22,-0.001107492933534
2012-07-29,-0.031673010094324
2012-08-05,0.052190853783581
2012-08-12,0.0097450056845866
2012-08-19,0.042480295962683
2012-08-26,0.023313943620682
2012-09-02,0.0030457465094538
2012-09-09,0.022848896638807
2012-09-16,0.015930868261713
2012-09-23,0.012744474019211
2012-09-30,-0.04712251281978
2012-10-07,-0.021750861939739
2012-10-14,-0.035060298196417
2012-10-21,-0.031554207492338
2012-10-28,-0.0095762823035551
2012-11-04,-0.045033112582782
2012-11-11,-0.051560332871013
2012-11-18,-0.035425730267247
2012-11-25,0.083042753183748
2012-12-02,0.02411198600175
2012-12-09,-0.088897621651175
2012-12-16,-0.043994374120956
2012-12-23,0.018713587947979
2012-12-30,-0.018754934242197
2013-01-06,0.034164720657784
2013-01-13,-0.012713472485769
2013-01-20,-0.039015952335191
2013-01-27,-0.12024
2013-02-03,0.031235791579522
2013-02-10,0.047087870905163
2013-02-17,-0.031201313739526
2013-02-24,-0.020319019471488
2013-03-03,-0.045118786184867
2013-03-10,0.0029038028201733
2013-03-17,0.027656814602057
2013-03-24,0.041135103457603
2013-03-31,-0.041674785131303
2013-04-07,-0.043961505444359
2013-04-14,0.015595463137996
2013-04-21,-0.091368078175896
2013-04-28,0.068291808567844
2013-05-05,0.078571428571429
2013-05-12,0.0066447397662119
2013-05-19,-0.04351281541824
2013-05-26,0.027443105756359
2013-06-02,0.010288666741548
2013-06-09,-0.017610566339804
2013-06-16,-0.026617776872411
2013-06-23,-0.038483897221253
2013-06-30,-0.041039903264813
2013-07-07,0.052682016493078
2013-07-14,0.021776627856835
2013-07-21,-0.0036575930224379
2013-07-28,0.037745617131427
2013-08-04,0.04886732125445
2013-08-11,-0.017490379210447
2013-08-18,0.10535812520629
2013-08-25,-0.0026078474309717
2013-09-01,-0.027543810626322
2013-09-08,0.022577069906818
2013-09-15,-0.066878085986111
2013-09-22,0.0053990105399012
2013-09-29,0.032819152350185
2013-10-06,0.00058001035732775
2013-10-13,0.020247189615552
2013-10-20,0.032629208011201
2013-10-27,0.033543594882981
2013-11-03,-0.011274621644232
2013-11-10,0.0010191719708478
2013-11-17,0.0085100660826803
2013-11-24,-0.0098859025886208
2013-12-01,0.069776837245094
2013-12-08,0.007103422231014
2013-12-15,-0.0099817863647727
2013-12-22,-0.0097577692404812
2013-12-29,0.020163199883429
2014-01-05,-0.034119516506276
